date,day,year,mo,da,temp,dewp,slp,stp,visib,wdsp,mxpsd,max,min,prcp,sndp,fog,total_crimes,alcohol,arson,assault_etc,disorderly_conduct,drugs,fraud_etc,gambling,kidnap,murders,negligent_deaths,sex_offenses,theft_etc,trespass,vandalism,weapon,cha,commercial_non_vehicular,commercial_vehicular,cta,gov_public_building,gov_public_outdoor,residential
2018-02-05,1,2018,02,05,6.6,-2.3,1026.7,1001.7,8.8,7.0,9.9,14.0,-0.9,0.01,2.0,1,543,,,140,,22,52,,2,1,,11,193,20,49,6,2,96,2,13,32,147,217
2018-02-06,2,2018,02,06,13.4,6.9,1029.7,1004.4,7.5,4.8,8.0,21.9,6.1,0.15,3.1,1,588,,1,150,2,40,52,,,3,,14,206,22,37,9,2,99,1,14,32,179,229
2018-02-07,3,2018,02,07,18.4,12.2,1028.6,1003.9,5.9,7.1,13.0,19.9,15.8,0.05,3.9,0,544,1,1,121,3,36,49,,1,2,,10,189,22,46,16,2,83,4,15,32,154,221
2018-02-08,4,2018,02,08,14.4,6.6,1032.3,1007.5,8.7,6.9,13.0,21.9,9.0,0.04,3.1,0,557,,1,132,3,43,62,,1,1,,11,195,14,38,2,,88,3,15,49,157,218
2018-02-09,5,2018,02,09,24.8,21.5,1024.4,1000.2,1.5,7.6,15.0,28.9,19.4,0.34,11.0,1,505,,2,140,3,17,53,,,1,,5,179,19,34,13,1,86,1,13,9,153,204
2018-02-10,6,2018,02,10,21.0,15.5,1023.7,999.6,7.9,10.5,13.0,27.0,17.1,0.14,9.8,0,534,1,,145,1,30,42,,,2,,5,188,15,49,10,2,122,1,11,11,172,196
2018-02-11,7,2018,02,11,22.4,17.9,1019.0,994.1,5.4,8.0,13.0,26.1,19.0,0.19,13.0,1,537,1,,169,1,28,39,,,2,,12,155,19,61,11,4,99,1,15,19,154,222
2018-02-12,1,2018,02,12,16.9,5.8,1036.3,1011.8,10.0,6.4,11.1,28.9,3.9,0.15,11.8,0,572,,,144,4,50,53,,1,1,1,5,174,23,59,7,1,78,1,18,44,187,206
2018-02-13,2,2018,02,13,24.5,14.1,1038.3,1013.7,10.0,5.7,11.1,36.0,17.1,0.0,11.0,0,645,,,166,4,40,56,,1,2,,7,245,17,39,7,4,111,1,15,34,191,249
2018-02-14,3,2018,02,14,34.0,28.4,1021.6,997.5,6.8,7.4,12.0,46.0,28.0,0.0,5.9,0,661,,,191,4,42,54,,,,,7,202,25,70,8,2,94,,26,48,216,243
2018-02-15,4,2018,02,15,41.5,41.2,1008.8,985.7,1.3,5.8,13.0,48.0,39.0,0.0,2.0,1,698,,,200,3,52,64,1,1,,,9,230,17,54,13,1,105,1,19,36,220,283
2018-02-16,5,2018,02,16,36.2,25.6,1018.9,995.5,9.9,10.6,18.1,46.0,30.0,0.0,1.2,0,664,,,176,3,26,51,,2,2,,12,245,19,72,8,1,106,1,14,41,208,257
2018-02-17,6,2018,02,17,25.4,16.8,1022.4,997.3,9.0,6.7,15.0,36.0,17.1,0.0,2.0,1,605,,1,163,,11,46,,,1,,5,217,16,84,8,3,101,3,15,18,217,214
2018-02-18,7,2018,02,18,29.0,24.5,1022.8,998.8,8.6,8.9,15.9,39.0,19.9,0.09,1.2,0,587,1,,185,5,19,21,,1,2,,12,187,19,72,11,6,99,5,13,13,200,220
2018-02-19,1,2018,02,19,44.5,41.0,1012.1,988.7,7.3,8.9,14.0,57.0,37.9,0.0,999.9,0,624,,,162,3,30,41,,1,4,,2,218,21,80,7,3,109,2,9,15,215,239
2018-02-20,2,2018,02,20,59.3,57.7,1011.0,988.6,6.7,11.5,20.0,66.0,46.0,1.94,999.9,0,645,,,170,4,33,68,,1,1,,11,195,25,62,8,4,93,6,14,47,202,244
2018-02-21,3,2018,02,21,32.8,26.8,1032.1,1005.8,8.1,10.2,14.0,46.0,28.9,1.22,999.9,0,640,,,169,4,40,57,,1,,,8,227,23,53,12,2,98,4,17,43,214,225
2018-02-22,4,2018,02,22,34.6,27.2,1035.1,1011.1,10.0,12.7,17.1,39.9,28.9,0.11,999.9,0,677,,,182,3,38,48,,1,3,,11,226,20,69,19,3,121,2,15,43,220,244
2018-02-23,5,2018,02,23,40.7,37.6,1024.3,1000.2,6.5,10.3,15.0,45.0,39.0,0.14,999.9,0,671,,,161,5,53,49,,,,,8,242,20,61,14,6,103,4,18,34,236,243
2018-02-24,6,2018,02,24,37.7,32.5,1021.3,997.4,8.4,9.5,17.1,43.0,35.1,0.0,999.9,0,681,1,,199,1,32,34,,1,3,,14,217,13,90,17,9,118,1,17,9,229,272
2018-02-25,7,2018,02,25,41.6,31.9,1008.8,986.1,9.3,17.9,26.0,52.0,34.0,0.11,999.9,0,657,,1,192,3,31,43,,,2,,15,224,15,81,11,1,109,6,9,15,238,257
2018-02-26,1,2018,02,26,41.9,26.9,1022.4,999.2,10.0,8.1,15.0,55.0,28.9,0.03,999.9,0,625,,,172,2,45,60,,1,1,,8,196,21,61,16,2,94,3,10,42,223,234
2018-02-27,2,2018,02,27,50.1,32.1,1021.8,998.9,10.0,11.1,19.0,62.1,41.0,0.0,999.9,0,691,,1,161,4,55,59,,,,,8,227,25,70,23,1,91,1,21,44,249,249
2018-02-28,3,2018,02,28,51.8,39.9,1010.9,988.5,9.5,9.9,13.0,60.1,39.0,0.0,999.9,0,646,,1,153,4,42,66,,2,,1,14,217,15,51,19,4,100,2,20,50,211,220
2018-03-01,4,2018,03,01,39.5,35.3,1012.0,988.7,7.2,11.7,19.0,44.1,37.9,0.0,999.9,0,831,,,208,1,36,132,,1,1,,39,239,17,81,10,3,98,2,19,50,234,356
2018-03-02,5,2018,03,02,37.4,24.0,1028.4,1004.9,10.0,6.0,9.9,46.0,30.9,0.32,999.9,0,692,,3,168,6,51,64,,,1,,9,224,18,80,13,3,98,,12,45,234,265
2018-03-03,6,2018,03,03,38.1,20.7,1033.6,1010.0,10.0,7.3,11.1,43.0,33.1,0.0,999.9,0,664,2,2,200,4,42,45,,,2,,10,203,10,82,12,3,124,7,6,6,223,268
2018-03-04,7,2018,03,04,38.6,22.1,1031.0,1007.4,10.0,8.8,13.0,46.9,32.0,0.0,999.9,0,649,1,2,184,3,46,39,1,,1,,7,207,16,78,8,3,105,3,9,15,232,253
2018-03-05,1,2018,03,05,37.9,20.0,1022.0,998.1,10.0,13.8,17.1,43.0,34.0,0.0,999.9,0,665,,1,177,2,47,54,,,1,,7,223,26,67,9,8,93,1,11,39,220,257
2018-03-06,2,2018,03,06,36.1,32.7,1007.2,984.5,5.5,8.4,14.0,42.1,34.0,0.08,999.9,0,653,1,2,176,3,42,63,,2,1,,7,207,21,58,7,2,108,4,18,53,196,237
2018-03-07,3,2018,03,07,31.7,22.6,1013.8,989.3,8.0,11.9,18.1,36.0,26.1,0.04,999.9,0,656,,1,157,8,50,56,,,1,,5,239,23,44,12,4,94,2,18,61,218,221
2018-03-08,4,2018,03,08,28.8,14.5,1017.4,993.7,10.0,10.0,14.0,36.0,24.1,0.01,999.9,0,660,1,3,167,3,36,53,,2,2,,9,199,24,74,24,4,107,,14,49,219,235
2018-03-09,5,2018,03,09,30.1,16.3,1017.4,993.8,10.0,5.8,11.1,39.0,23.0,0.0,999.9,0,745,3,1,160,5,43,60,,3,,,19,255,21,92,20,2,117,3,19,41,272,249
2018-03-10,6,2018,03,10,33.4,17.6,1019.2,995.7,10.0,5.4,12.0,39.9,25.0,0.0,999.9,0,684,1,1,204,3,42,44,1,,3,,9,227,15,70,13,2,107,4,9,17,248,263
2018-03-11,7,2018,03,11,35.1,22.5,1022.7,999.2,10.0,8.4,14.0,41.0,30.9,0.0,999.9,0,619,2,2,197,4,36,31,,,1,1,11,195,15,75,10,3,99,4,18,14,221,246
2018-03-12,1,2018,03,12,36.9,23.1,1020.7,997.1,10.0,7.7,15.9,46.0,28.9,0.0,999.9,0,661,,,168,3,35,50,,,,,6,247,21,61,16,4,100,3,8,49,226,241
2018-03-13,2,2018,03,13,31.8,21.2,1021.8,998.4,8.6,9.2,17.1,39.9,28.0,0.0,1.2,1,638,1,1,176,1,34,50,,1,1,,5,223,16,66,13,3,123,3,14,37,189,228
2018-03-14,3,2018,03,14,31.7,15.4,1019.8,996.0,10.0,9.9,18.1,46.9,21.9,0.0,999.9,0,665,,,187,8,46,48,,3,,,9,212,18,71,11,6,113,3,18,50,197,249
2018-03-15,4,2018,03,15,39.9,25.4,1011.2,988.2,10.0,7.3,12.0,48.9,30.9,0.0,999.9,0,691,,1,191,1,38,61,,2,,,9,240,22,63,9,4,103,2,21,52,217,257
2018-03-16,5,2018,03,16,32.6,22.0,1020.5,997.2,10.0,11.4,15.0,37.0,30.0,0.0,999.9,0,703,1,2,192,7,50,57,,1,2,,12,227,19,71,14,3,126,3,14,45,194,276
2018-03-17,6,2018,03,17,36.7,25.3,1016.1,992.5,9.5,9.7,14.0,45.0,33.1,0.14,999.9,0,777,3,,233,4,47,47,,1,4,,12,233,17,109,13,6,147,7,14,13,260,289
2018-03-18,7,2018,03,18,40.8,21.2,1017.6,994.3,10.0,2.9,7.0,55.9,28.0,0.0,999.9,0,689,,,204,3,34,50,2,1,2,,10,216,18,72,16,5,103,2,10,10,251,276
2018-03-19,1,2018,03,19,41.5,25.7,1013.5,990.5,10.0,11.8,24.1,53.1,37.0,0.0,999.9,0,660,,,162,1,40,67,,,,,5,239,16,69,14,3,82,7,17,40,228,235
2018-03-20,2,2018,03,20,33.8,22.3,1013.1,989.8,10.0,17.0,21.0,37.9,28.9,0.0,999.9,0,712,1,,172,7,46,66,,1,1,,9,228,21,80,8,5,125,2,10,46,203,289
2018-03-21,3,2018,03,21,34.3,20.7,1017.6,994.1,10.0,13.0,17.1,39.9,30.9,0.0,999.9,0,689,1,1,185,7,36,61,,,2,,18,224,17,73,9,2,108,1,19,44,219,258
2018-03-22,4,2018,03,22,35.3,19.6,1026.8,1003.2,10.0,6.0,9.9,48.0,25.0,0.0,999.9,0,670,,,140,2,39,59,1,,1,,14,235,18,89,11,3,112,3,14,39,224,237
2018-03-23,5,2018,03,23,36.7,22.4,1028.3,1004.8,10.0,7.8,13.0,43.0,30.9,0.0,999.9,0,752,1,2,192,3,57,46,2,,2,1,10,254,23,82,14,3,125,2,26,45,241,282
2018-03-24,6,2018,03,24,36.8,22.5,1023.6,1000.1,10.0,15.0,20.0,41.0,34.0,0.0,999.9,0,649,1,2,178,3,28,41,,,,,16,236,16,70,16,2,119,3,9,12,248,229
2018-03-25,7,2018,03,25,34.6,17.2,1027.5,1003.9,10.0,13.4,18.1,42.1,28.0,0.0,999.9,0,677,1,,208,4,43,31,,2,1,,12,203,22,84,13,7,102,6,16,20,246,256
2018-03-26,1,2018,03,26,41.4,23.5,1025.0,1001.4,10.0,10.0,17.1,55.0,32.0,0.0,999.9,0,696,,,152,4,40,77,1,,,,8,251,20,75,11,3,111,2,13,11,220,289
2018-03-27,2,2018,03,27,49.9,46.3,1015.8,992.8,5.7,10.4,15.9,53.1,46.9,0.39,999.9,0,675,,,175,1,32,44,,2,,,13,241,24,73,7,3,101,4,17,14,235,263
2018-03-28,3,2018,03,28,45.7,36.7,1016.3,993.5,9.9,5.3,8.9,53.1,39.0,0.04,999.9,0,689,,1,165,7,52,58,,,,,14,234,22,81,14,3,100,3,17,21,246,266
2018-03-29,4,2018,03,29,45.4,39.7,1012.9,990.2,6.1,6.9,15.0,48.9,41.0,0.08,999.9,0,629,,1,154,3,40,53,,1,2,,9,208,19,72,11,3,101,4,17,21,215,228
2018-03-30,5,2018,03,30,39.6,28.6,1021.4,998.5,10.0,7.7,13.0,48.9,35.1,0.0,999.9,0,704,1,,159,6,35,56,,,,,13,260,18,75,16,5,113,4,22,11,256,252
2018-03-31,6,2018,03,31,46.0,33.3,1016.8,993.6,9.8,11.5,21.0,60.1,37.9,0.0,999.9,0,690,1,3,186,2,39,37,,1,,,9,218,13,100,19,6,111,2,20,12,226,278
2018-04-01,7,2018,04,01,33.8,15.3,1023.3,1000.0,10.0,8.8,15.9,46.9,27.0,0.05,999.9,0,736,,,181,4,31,87,,1,2,1,24,231,14,72,9,3,105,1,15,16,194,356
2018-04-02,1,2018,04,02,33.1,16.5,1020.1,996.4,10.0,5.9,14.0,45.0,23.0,0.0,999.9,0,674,,2,164,3,42,52,2,,,,7,238,20,82,9,2,96,1,14,27,238,265
2018-04-03,2,2018,04,03,40.2,35.9,1008.3,983.4,5.0,9.5,17.1,43.0,37.0,0.0,999.9,0,605,1,,131,5,43,58,,1,1,,7,210,25,60,2,3,106,2,13,40,170,242
2018-04-04,3,2018,04,04,32.8,24.7,1016.1,990.8,7.1,14.6,21.0,37.0,27.0,0.07,999.9,0,701,1,,175,5,34,66,,,1,,14,247,15,72,13,2,120,2,22,34,236,241
2018-04-05,4,2018,04,05,32.3,17.5,1023.8,999.6,9.3,7.1,11.1,42.1,24.1,0.0,999.9,0,672,,2,172,2,33,66,,1,1,,15,221,19,74,10,2,116,1,17,53,205,233
2018-04-06,5,2018,04,06,35.6,26.5,1014.4,991.3,6.6,10.5,21.0,39.0,32.0,0.09,999.9,0,695,2,1,198,5,36,67,,2,2,,12,227,26,55,14,5,129,2,23,48,202,249
2018-04-07,6,2018,04,07,29.2,8.2,1021.2,997.4,10.0,8.7,15.0,39.0,21.0,0.0,999.9,0,635,,,208,1,41,36,,1,2,,11,192,21,76,8,5,103,5,12,19,205,251
2018-04-08,7,2018,04,08,31.9,14.2,1019.9,996.3,10.0,5.0,12.0,39.9,23.0,0.0,999.9,0,618,1,1,173,1,35,48,,,1,,7,212,9,73,9,4,89,5,18,11,222,242
2018-04-09,1,2018,04,09,34.5,28.5,1021.0,997.5,6.1,6.8,11.1,39.9,30.9,0.03,1.2,0,661,,1,161,6,38,59,,,,,2,230,21,77,9,2,103,,8,39,201,267
2018-04-10,2,2018,04,10,37.1,24.7,1025.2,1001.6,8.7,5.7,12.0,46.0,28.9,0.0,999.9,0,714,,,158,5,51,50,,1,1,1,18,244,27,73,20,4,110,3,22,34,261,235
2018-04-11,3,2018,04,11,48.5,32.0,1016.5,993.4,9.8,9.6,13.0,66.0,39.0,0.0,999.9,0,769,,1,206,4,38,39,2,1,2,,11,271,21,83,20,6,101,2,11,53,270,283
2018-04-12,4,2018,04,12,59.5,42.6,1005.8,983.6,9.3,10.6,19.0,75.0,48.0,0.02,999.9,0,751,,1,219,4,34,51,,3,1,,4,251,27,75,25,6,113,2,16,42,277,249
2018-04-13,5,2018,04,13,45.8,39.4,1006.5,984.1,9.3,9.5,14.0,53.1,42.1,0.02,999.9,0,781,,3,187,2,49,52,1,2,1,1,16,286,8,84,17,5,126,2,14,25,270,291
2018-04-14,6,2018,04,14,40.4,38.6,1009.4,986.5,4.7,16.9,24.1,44.1,37.9,0.29,999.9,0,689,1,1,180,2,30,52,,,,,10,264,25,60,9,2,134,4,7,17,243,249
2018-04-15,7,2018,04,15,36.7,35.0,1008.1,984.7,7.3,13.2,20.0,39.0,35.1,0.47,999.9,0,603,,,175,1,27,41,,,1,,8,223,12,67,7,2,94,,14,14,203,252
2018-04-16,1,2018,04,16,31.3,26.0,1010.6,987.0,6.8,13.2,18.1,36.0,28.0,0.33,999.9,0,733,,3,172,3,21,53,,,2,,15,288,16,102,9,2,112,1,24,51,227,278
2018-04-17,2,2018,04,17,35.0,22.3,1013.6,990.2,10.0,10.7,18.1,45.0,30.0,0.0,999.9,0,699,,,161,5,31,57,,,1,,23,260,17,68,13,6,112,4,18,35,236,247
2018-04-18,3,2018,04,18,35.1,26.4,1012.5,988.7,8.9,9.7,17.1,37.9,32.0,0.0,999.9,0,627,1,,155,4,22,55,,1,1,,13,230,16,63,12,,111,4,15,21,198,247
2018-04-19,4,2018,04,19,41.1,29.6,1023.8,999.2,7.3,9.4,12.0,55.0,33.1,0.1,999.9,0,724,2,,153,3,43,54,,1,1,,22,247,31,72,17,4,95,2,15,48,248,274
2018-04-20,5,2018,04,20,46.8,21.6,1032.2,1009.1,10.0,4.6,13.0,61.0,33.1,0.03,999.9,0,803,2,1,201,2,54,56,,,,,22,280,27,76,20,2,128,1,13,43,290,274
2018-04-21,6,2018,04,21,47.2,20.3,1030.9,1007.8,10.0,4.1,8.9,53.1,41.0,0.0,999.9,0,677,2,2,196,2,44,44,,,4,,15,211,16,85,11,2,101,1,11,10,271,248
2018-04-22,7,2018,04,22,51.0,23.1,1027.6,1004.6,10.0,9.2,15.0,62.1,44.1,0.0,999.9,0,698,1,4,201,4,35,36,,1,,,1,229,24,95,18,1,107,,14,12,286,244
2018-04-23,1,2018,04,23,51.9,29.3,1022.3,999.5,10.0,9.1,14.0,64.0,43.0,0.0,999.9,0,716,,,185,8,25,54,1,,2,,13,252,21,75,22,1,98,2,17,46,254,258
2018-04-24,2,2018,04,24,55.8,42.0,1017.4,995.1,10.0,6.3,14.0,64.0,50.0,0.0,999.9,0,713,1,,185,7,27,42,,,4,,11,267,15,79,10,3,119,3,13,36,251,256
2018-04-25,3,2018,04,25,49.0,35.8,1018.1,995.5,10.0,12.1,17.1,59.0,43.0,0.0,999.9,0,750,3,,195,5,39,48,,2,3,,20,279,25,66,8,9,131,2,18,36,251,280
2018-04-26,4,2018,04,26,49.3,29.1,1014.7,991.9,10.0,3.2,8.9,66.0,36.0,0.0,999.9,0,733,1,,165,2,32,75,,,2,,11,267,15,72,15,1,121,5,16,44,264,252
2018-04-27,5,2018,04,27,51.9,31.3,1009.2,987.0,10.0,10.2,17.1,61.0,44.1,0.0,999.9,0,773,,1,198,5,56,56,,,2,,22,261,19,74,18,4,133,1,16,43,273,271
2018-04-28,6,2018,04,28,43.9,29.3,1017.6,994.7,10.0,13.4,18.1,51.1,37.9,0.03,999.9,0,679,,1,171,4,37,45,1,,,,8,266,13,63,10,2,120,2,16,11,248,239
2018-04-29,7,2018,04,29,44.5,20.1,1027.3,1004.1,10.0,5.8,12.0,57.0,33.1,0.0,999.9,0,725,,1,211,4,42,37,1,2,1,,14,238,20,80,19,5,117,4,19,17,250,272
2018-04-30,1,2018,04,30,57.9,20.4,1022.0,999.3,10.0,9.5,15.9,80.1,42.1,0.0,999.9,0,791,1,2,206,7,31,66,2,1,1,,18,262,21,87,16,2,108,2,21,58,261,302
2018-05-01,2,2018,05,01,71.7,38.4,1014.3,992.6,10.0,13.0,21.0,86.0,57.9,0.0,999.9,0,1011,1,,268,7,31,135,,1,1,,31,315,19,99,11,6,154,3,16,51,312,404
2018-05-02,3,2018,05,02,77.2,52.5,1011.5,990.0,10.0,14.8,34.0,88.0,66.9,0.0,999.9,1,789,,1,223,6,45,70,,1,3,,17,270,24,62,13,5,113,2,23,44,260,295
2018-05-03,4,2018,05,03,65.4,59.8,1011.9,990.4,7.7,6.4,15.9,78.1,57.9,0.45,999.9,0,742,3,2,215,4,36,66,,1,2,,15,233,16,81,12,3,100,3,18,50,254,271
2018-05-04,5,2018,05,04,67.9,54.9,1010.7,988.1,10.0,14.7,25.1,75.0,57.9,0.19,999.9,0,814,2,1,245,1,57,52,1,,1,,14,255,30,79,25,6,96,2,22,55,342,267
2018-05-05,6,2018,05,05,70.7,45.2,1015.0,993.2,10.0,7.1,14.0,82.0,57.0,0.0,999.9,0,853,,1,273,4,36,54,1,1,,,12,289,10,96,21,6,127,5,19,14,318,329
2018-05-06,7,2018,05,06,63.5,41.8,1014.6,992.7,10.0,8.0,15.9,82.0,55.0,0.0,999.9,0,716,3,,246,3,24,28,,1,4,,15,217,10,93,19,4,103,1,17,8,266,284
2018-05-07,1,2018,05,07,60.3,40.0,1021.5,999.2,10.0,5.9,14.0,73.0,50.0,0.0,999.9,0,805,,,216,2,44,58,,3,2,,15,283,27,74,18,2,111,5,17,46,292,301
2018-05-08,2,2018,05,08,69.8,40.4,1019.4,997.5,10.0,6.0,12.0,82.9,55.9,0.0,999.9,0,805,2,1,217,10,34,55,1,,4,,23,262,25,80,21,6,95,3,14,53,303,277
2018-05-09,3,2018,05,09,71.1,49.5,1009.2,987.7,9.8,11.3,21.0,82.9,60.1,0.0,999.9,0,792,1,2,220,5,26,53,,1,,,20,283,26,80,20,4,119,4,25,53,280,274
2018-05-10,4,2018,05,10,66.1,54.4,1010.0,988.5,9.8,9.5,17.1,78.1,59.0,0.21,999.9,0,779,,1,200,5,36,70,1,1,1,,20,280,16,71,19,4,111,5,15,43,290,270
2018-05-11,5,2018,05,11,53.5,44.6,1016.1,993.5,10.0,12.0,17.1,64.0,48.9,0.04,999.9,0,729,,,187,2,41,54,1,,4,,16,252,19,86,15,1,107,,12,57,266,241
2018-05-12,6,2018,05,12,49.1,44.6,1017.3,994.6,7.9,10.5,14.0,53.1,46.0,0.02,999.9,0,699,4,1,181,1,34,39,2,1,2,,12,240,15,94,11,4,125,3,12,12,248,265
2018-05-13,7,2018,05,13,54.4,49.6,1016.8,994.6,8.1,7.1,15.0,69.1,48.0,0.43,999.9,0,690,,3,210,2,32,21,1,1,2,,13,225,18,100,10,5,76,3,10,10,283,278
2018-05-14,1,2018,05,14,63.8,56.6,1012.8,990.6,8.4,8.3,21.0,86.0,53.1,0.37,999.9,1,788,,,197,5,33,56,1,3,3,,10,276,25,107,5,2,118,2,15,34,260,326
2018-05-15,2,2018,05,15,64.0,58.9,1012.6,990.4,7.2,8.2,20.0,69.1,60.1,0.92,999.9,0,743,1,,205,4,25,60,,1,1,,13,272,13,75,15,3,96,2,14,41,257,297
2018-05-16,3,2018,05,16,62.6,45.8,1015.9,993.7,10.0,5.6,13.0,77.0,48.9,0.0,999.9,0,759,2,1,237,5,39,48,,1,1,,4,251,22,78,22,3,102,,24,46,288,253
2018-05-17,4,2018,05,17,65.2,50.5,1016.1,994.2,9.6,5.9,14.0,75.0,55.9,0.0,999.9,0,795,,1,214,7,29,50,2,,3,,20,294,14,90,11,4,126,2,22,43,292,259
2018-05-18,5,2018,05,18,58.4,46.6,1017.0,994.7,10.0,9.1,14.0,68.0,53.1,0.0,999.9,0,800,2,1,199,8,47,72,,1,3,,20,278,24,63,13,1,129,1,23,51,263,283
2018-05-19,6,2018,05,19,61.1,57.7,1012.1,989.9,4.8,5.1,8.9,69.1,57.0,0.03,999.9,0,759,,,213,2,53,39,,2,1,,12,276,19,79,13,5,130,2,12,13,300,262
2018-05-20,7,2018,05,20,51.5,47.3,1020.1,997.4,9.2,9.1,18.1,60.1,45.0,0.01,999.9,0,764,,1,230,2,35,45,,,1,,8,258,19,82,19,3,119,5,12,16,262,312
2018-05-21,1,2018,05,21,54.8,52.2,1020.1,996.9,6.4,5.8,15.0,64.0,48.9,0.12,999.9,0,714,,1,174,1,50,51,,1,,,7,262,21,74,14,2,100,7,10,38,260,255
2018-05-22,2,2018,05,22,60.0,56.6,1016.5,994.0,4.0,4.3,8.9,66.9,55.9,1.24,999.9,1,797,2,2,225,6,39,69,1,,1,,16,264,15,80,13,5,124,1,10,47,276,291
2018-05-23,3,2018,05,23,63.7,52.1,1020.6,998.4,8.3,3.2,8.9,78.1,51.1,0.05,999.9,0,781,1,,216,2,37,54,4,,1,,12,261,18,83,23,6,92,1,24,49,291,270
2018-05-24,4,2018,05,24,71.8,54.0,1020.4,998.5,10.0,5.3,12.0,87.1,59.0,0.0,999.9,0,820,,1,214,2,50,53,1,,,,26,274,21,88,28,5,130,5,18,48,272,298
2018-05-25,5,2018,05,25,78.5,55.9,1012.5,991.1,10.0,6.6,9.9,90.0,68.0,0.0,999.9,0,805,2,,236,1,26,65,2,,3,,16,250,23,98,16,4,115,1,13,48,308,274
2018-05-26,6,2018,05,26,78.3,64.7,1006.9,985.7,9.1,5.2,8.0,90.0,69.1,0.13,999.9,0,854,2,2,287,3,42,47,2,2,3,,9,265,17,97,26,8,127,3,18,12,326,337
2018-05-27,7,2018,05,27,83.4,63.5,1009.0,987.9,10.0,4.1,9.9,96.1,72.0,0.0,999.9,0,882,,,303,7,46,38,,1,1,,16,260,14,101,32,4,105,2,16,18,373,337
2018-05-28,1,2018,05,28,84.1,63.0,1011.7,990.7,10.0,6.5,20.0,96.1,75.0,0.0,999.9,0,888,2,3,265,5,48,43,2,,2,,9,277,23,96,38,6,100,,17,17,371,345
2018-05-29,2,2018,05,29,77.7,60.9,1011.3,990.1,10.0,4.6,9.9,93.9,70.0,0.0,999.9,0,875,,2,257,7,33,61,,1,,,11,315,19,99,11,4,108,1,23,40,346,300
2018-05-30,3,2018,05,30,77.5,66.6,1004.7,983.3,9.9,7.8,17.1,87.1,72.0,0.0,999.9,0,847,1,4,209,3,36,59,,1,2,,8,310,16,109,14,4,125,3,21,36,284,317
2018-05-31,4,2018,05,31,77.7,68.0,1003.0,981.8,9.8,9.1,15.9,89.1,70.0,0.22,999.9,0,841,1,3,236,2,33,61,,1,2,,25,299,21,76,14,7,122,4,15,53,294,307
2018-06-01,5,2018,06,01,71.1,60.5,1009.5,988.5,9.9,8.3,15.9,87.1,60.1,0.0,999.9,0,1020,1,2,238,4,43,121,1,2,1,,58,339,19,86,16,3,138,3,14,43,306,451
2018-06-02,6,2018,06,02,60.9,53.3,1013.9,991.8,10.0,8.7,15.0,73.9,53.1,0.0,999.9,0,820,2,1,246,5,50,62,,,,,9,272,14,76,17,1,138,1,10,8,314,306
2018-06-03,7,2018,06,03,67.5,54.8,1010.5,988.7,9.2,10.8,21.0,79.0,60.1,0.54,999.9,0,835,2,2,262,5,37,31,1,,2,,8,291,24,91,16,9,101,3,23,17,317,337
2018-06-04,1,2018,06,04,68.0,48.5,1014.3,992.5,10.0,9.6,15.9,80.1,55.0,0.0,999.9,0,790,,1,225,2,30,73,1,2,1,,9,279,19,75,16,6,99,4,19,45,308,266
2018-06-05,2,2018,06,05,67.2,48.9,1010.7,989.1,10.0,11.2,18.1,80.1,55.9,0.0,999.9,0,752,1,1,199,4,37,66,1,1,2,,9,283,17,69,14,5,103,1,15,43,294,250
2018-06-06,3,2018,06,06,63.5,48.2,1013.5,991.4,10.0,7.1,15.9,80.1,52.0,0.01,999.9,0,815,,1,217,4,35,61,1,,1,,13,302,10,75,13,4,103,1,20,37,311,296
2018-06-07,4,2018,06,07,73.8,57.8,1013.6,992.2,10.0,6.4,13.0,81.0,66.0,0.04,999.9,0,767,1,2,218,3,35,51,,,1,,9,262,21,90,12,9,105,,13,46,284,279
2018-06-08,5,2018,06,08,65.6,55.9,1019.2,997.4,10.0,6.8,11.1,73.0,61.0,0.0,999.9,0,774,1,1,193,11,46,50,,,5,,15,270,20,92,10,2,104,4,15,27,304,281
2018-06-09,6,2018,06,09,66.5,60.4,1016.5,994.6,8.6,4.6,14.0,81.0,57.9,0.28,999.9,0,816,1,,202,9,40,41,2,,4,,9,300,28,106,21,8,123,3,13,17,315,289
2018-06-10,7,2018,06,10,65.5,63.6,1011.2,989.3,4.4,5.5,11.1,71.1,61.0,0.29,999.9,1,731,,1,199,2,38,31,,2,4,,7,292,21,75,16,4,118,2,14,7,268,281
2018-06-11,1,2018,06,11,64.1,62.8,1011.6,989.6,3.9,8.7,14.0,69.1,61.0,0.1,999.9,0,749,1,3,180,5,39,59,1,,,,11,278,20,78,16,4,101,5,22,36,263,265
2018-06-12,2,2018,06,12,70.6,66.7,1011.2,989.8,6.3,6.0,8.9,81.0,64.0,0.0,999.9,0,794,,1,209,6,32,50,3,1,2,,7,285,21,85,17,3,116,2,21,21,303,275
2018-06-13,3,2018,06,13,75.1,61.8,1012.3,990.5,7.5,7.0,13.0,81.0,69.8,0.0,999.9,0,751,,,221,3,33,48,3,1,,,13,258,25,73,10,1,98,2,17,48,261,274
2018-06-14,4,2018,06,14,72.9,52.0,1016.4,994.9,10.0,3.9,9.9,81.0,62.1,0.0,999.9,0,758,,,178,4,39,42,4,,2,,15,276,26,104,17,1,125,5,20,33,272,269
